"零","零 ０ 〇 ゼロ n:  (See 零・れい) zero/nought/(P)
零 ０ 〇 れい n:  zero/nought/(P)"
"これ","これ   int:  (used to get the attention of one's equals or inferiors) hey/oi/yo
これ 維 之 此れ 之れ 是れ 是 惟 これ pn:    (uk) (See 何れ・1,其れ・1,彼・あれ・1) this (indicating an item near the speaker, the action of the speaker, or the current topic)/  (hum) this person (usu. indicating someone in one's in-group)/(adv)   now/(pn)   (arch) here/  (arch) I (me)/(adv)   (arch) certainly/(P)"
"ころころ","ころころ ころんころん コロコロ  adv-to adv vs:    (on-mim) lightly rolling (of a small and round thing)/  (on-mim) pleasant, high-pitched sound (e.g. bell, young woman's laughter)/  (on-mim) changing frequently (e.g. conversation, plans)/(occurring) in rapid succession (e.g. sumo wrestlers being defeated)/fickly/in a fickle manner/  (on-mim) roly-poly/(adv-to,adv)   (on-mim) chirp chirp/sound of insects/  (on-mim) (See ケロケロ) ribbit ribbit/croak croak/sound of frogs/(n)   (ころころ, コロコロ only) (on-mim) roller/lint roller/paint roller/(P)"
"こんな","こんな   adj-pn:  (See あんな,そんな・1,どんな・1) such (about something or someone close to the speaker (including the speaker), or about ideas expressed by the speaker)/like this/(P)"
"こんなに","こんなに   adv:  (See こんな) so/like this/in this way/(P)"
"ご主人","ご主人 御主人 ごしゅじん n:  (hon) (See 主人・1) your husband/her husband/(P)"
"ご存じ","ご存じ 御存じ ご存知 御存知 ごぞんじ n:    (hon) (See 存じ) knowing/  (an) acquaintance/(P)"
"ご存知","ご存知 ご存じ 御存じ 御存知 ごぞんじ n:    (hon) (See 存じ) knowing/  (an) acquaintance/(P)"
"ご飯","ご飯 御飯 ごはん n:    cooked rice/  meal/(P)"
"御飯","御飯 ご飯 ごはん n:    cooked rice/  meal/(P)
御飯  おんいい n:  (hon) (obsc) {Shinto} steamed rice as an offering to a god
御飯 お飯 おまんま n:    (uk) (col) (See 飯・まんま) cooked rice/  (uk) (col) meal"
"ご無沙汰","ご無沙汰 御無沙汰 ご不沙汰 御不沙汰 ごぶさた n vs:  (See 無沙汰) not writing or contacting for a while/neglecting (failing) to write (call, visit, etc.)/long silence/(P)"
"御無沙汰","御無沙汰 ご無沙汰 ご不沙汰 御不沙汰 ごぶさた n vs:  (See 無沙汰) not writing or contacting for a while/neglecting (failing) to write (call, visit, etc.)/long silence/(P)"
"ご覧","ご覧 御覧 ごらん int:    (abbr) (uk) (after the -te form of a verb) (See ご覧なさい・3) (please) try to/  (abbr) (uk) (See ご覧なさい・1) (please) look/(n)   (hon) seeing/looking/watching/(P)"
"ご覧下さい","ご覧下さい ご覧ください 御覧ください 御覧下さい ごらんください exp:  (uk) (hon) please look at it"
"ご覧になる","ご覧になる ご覧に成る 御覧に成る 御覧になる ごらんになる exp v5r:    (hon) (See 見る・1) to see/to look/to watch/  (after the -te form of a verb) to try to/(P)"
"御覧になる","御覧になる ご覧に成る 御覧に成る ご覧になる ごらんになる exp v5r:    (hon) (See 見る・1) to see/to look/to watch/  (after the -te form of a verb) to try to/(P)"
"さす","さす   v5s vt:    (See 為せる・1) to make (someone) do/  (See 為せる・2) to allow (someone) to/(aux-v,v5s)   (aux. verb indicating the causative) to let/to allow/to cause/  (aux. verb indicating the granting of permission) to be permitted to/  (hon) (aux. verb used as an honorific for others' actions) to do/(n)   (arch) swidden"
"さっぱり","さっぱり   adv adv-to vs:    (on-mim) feeling refreshed/feeling relieved/  neat/tidy/clean/(adv,adv-to,vs,adj-na)   frank/open-hearted/plain/simple/light/(adv,adv-to)   completely/entirely/(adv)   not in the least (with neg. verb)/not at all/(adj-na)   nothing at all/completely useless/hopeless/awful/(P)"
"薩摩芋","薩摩芋 さつま芋 甘薯 甘藷 さつまいも かんしょ サツマイモ n:  (uk) sweet potato (Ipomoea batatas)/(P)"
"さらさら","さらさら サラサラ  adv adv-to:    (on-mim) with a rustling sound/  (on-mim) rippling (of a stream, etc.)/murmuring/purling/  (on-mim) (See お茶漬け) slurping down (ochazuke)/  (on-mim) quickly and easily (e.g. write a letter)/with ease/smoothly/fluently/(adj-no,adv,adv-to,vs)   (on-mim) smooth and dry (hair, sand, etc.)/silky/powdery (e.g. snow)/free-flowing (e.g. blood)/(P)
さらさら 更更 更々 さらさら adv:  (uk) (with neg. verb) (not) at all/(not) in the least/(none) whatsoever"
"さん","さん   suf:    (hon) (fam) (after a person's name (or position, etc.)) (See 様・さま・1) Mr./Mrs./Miss/Ms./-san/  (pol) (usu. after a noun or sometimes na-adjective) politeness marker/(P)"
"ざっと","ざっと   adv:    (on-mim) roughly/approximately/round about/more or less/  (on-mim) cursorily/briefly/quickly/lightly/roughly/(P)"
"ざわざわ","ざわざわ   adv adv-to vs:    (on-mim) noisily (e.g. from many people talking)/creating a commotion/  (on-mim) rustling (leaves)/  (on-mim) feeling a chill/getting the chills/(P)"
"しくしく","しくしく   adv adv-to:    (on-mim) (See しくしく泣く) weeping/sobbing/softly (crying)/(adv,adv-to,vs)   (on-mim) with a prolonged dull pain/having a griping pain"
"しくじる","しくじる   v5r vi:    to fail/to blunder/to mess up/to screw up/  to be dismissed/to be fired/(P)"
"しとしと","しとしと   adv adv-to vs:    (on-mim) gently (raining)/drizzling/(adj-na)   (on-mim) moist/damp/(P)"
"しばしば","しばしば シバシバ シパシパ しぱしぱ  vs adv:  (on-mim) (blinking) repeatedly
しばしば 数々 屡 数 屡屡 数数 屡々 しばしば adv:  (uk) (on-mim) (See 度々・たびたび) often/again and again/frequently/repeatedly/(P)"
"しゃがむ","しゃがむ   v5m vi:  to squat/to crouch/(P)"
"しょっちゅう","しょっちゅう   adv:  always/constantly/frequently/often/(P)"
"しょんぼり","しょんぼり   adv adv-to vs:  (on-mim) downheartedly/dejectedly/dispiritedly/despondently/(P)"
"じっくり","じっくり   adv adv-to:  (on-mim) deliberately/carefully/thoroughly/without rushing/(P)"
"じめじめ","じめじめ   adv adv-to vs:    (on-mim) damp/humid/wet/clammy/muggy/soggy/  (on-mim) gloomy/melancholy/depressing/(P)"
"じゃが芋","じゃが芋 ジャガ芋 じゃがいも ジャガいも ジャガイモ n:  (uk) (See ジャガタラ芋) potato (Solanum tuberosum)/(P)"
"じゃぶじゃぶ","じゃぶじゃぶ ジャブジャブ  adv adv-to:    (on-mim) splashing (water)/splashing about/with a splash/  (on-mim) vigorously/generously (e.g. pouring sauce)/plenty/  (on-mim) greatly (using or making money)/(P)"
"じゃんじゃん","じゃんじゃん   adv adv-to:    (on-mim) clanging (of a bell)/jangling/ding-dong/(adv)   (on-mim) continuously/incessantly/one after another/rapidly/plentifully/freely"
"じろじろ","じろじろ ジロジロ  adv adv-to:  (on-mim) staringly/scrutinizing/scrutinising"
"じろり","じろり   adv adv-to:  (on-mim) glancing (look)"
"すいません","すいません すんません スィマセン スイマセン すぃません スンマセン  exp:  (col) (See 済みません・1) sorry/excuse me/thank you"
"すき焼き","すき焼き すき焼 剥焼 鋤焼 鋤焼き 寿喜焼 すきやき スキヤキ n:  {food} sukiyaki/thin slices of beef, cooked with various vegetables in a table-top cast-iron pan/(P)"
"筋肉","筋肉 すじ肉 すじにく n:  sinewy meat
筋肉  きんにく n:  muscle/(P)"
"すっかり","すっかり   adv adv-to:  (on-mim) all/completely/totally/entirely/thoroughly/(P)"
"すっきり","すっきり スッキリ  adv adv-to vs:    (on-mim) (See さっぱり・1) refreshingly/with a feeling of relief/pleasantly/(a weight) off one's shoulder/  shapely/neatly/refinedly/  cleanly/without trouble/  (See はっきり・1) clearly/plainly/distinctly/  (See すっかり) completely/thoroughly/  (See さっぱり・5) not at all (with negative sentence)/not even slightly/(P)"
"すっと","すっと スッと スーッと すうっと  adv vs:    (on-mim) (スーッと and すうっと are more emphatic) straight/quickly/directly/all of a sudden/  (on-mim) quietly/gently/softly/(vs)   to feel refreshed/to feel satisfied/(P)"
"すまん","すまん   exp:  (See 済みません・1) sorry/excuse me"
"すやすや","すやすや   adv adv-to:  (on-mim) (sleeping) peacefully/quietly/soundly/(P)"
"ずっと","ずっと ずーっと ずうっと  adv:    (ずーっと and ずうっと are more emphatic) continuously in some state (for a long time, distance)/throughout/all along/the whole time/all the way/  much (better, etc.)/by far/far and away/  far away/long ago/  direct/straight/(P)"
"ずばり","ずばり ズバリ  adv adv-to:    (on-mim) decisively/decidedly/boldly/once and for all/unreservedly/frankly/  (on-mim) precisely/exactly/(P)"
"ずらり","ずらり ズラリ  adv-to adv:  (on-mim) in a row/in a line/(P)"
"ずるずる","ずるずる づるづる ズルズル  adv adv-to:    (on-mim) (dragging a large or heavy item) slowly/  (on-mim) (falling) little by little/(slipping) gradually/(drawing back) slowly/with a slither/  (on-mim) on and on/while putting off/slovenly/interminably/  (on-mim) with a slurp/with a sniffle/(adj-na)   (on-mim) loose/lax/inconclusive/unresolved/(P)"
"ずる賢い","ずる賢い 狡賢い ずるがしこい adj-i:  devious/cunning/sly/crafty"
"ずれ","ずれ   n:    gap/lag/slippage/  difference/discrepancy/  {physics} shear (e.g. shear stress)"
"ずれる","ずれる ズレる  v1 vi:  to slide/to slip off/to get dislocated/to be out of alignment/to get dislodged/to deviate/to shift (position)/to be out of sync./to be slightly off/to be off-point/(P)"
"せかせか","せかせか   adv adv-to vs:  (on-mim) restlessly/hurriedly/agitatedly/fidgeting/(P)"
"せがむ","せがむ   v5m vt:  to badger/to pester/to beg/(P)"
"せっかち","せっかち   adj-na n:  (from 急き勝ち (haste-prone)) hasty/impatient/restless/rash/(P)"
"せっせと","せっせと   adv:  (on-mim) diligently/assiduously/industriously/beavering away/(P)"
"せめて","せめて   adv:  at least/at most/(P)"
"そう","そう   adv:    so/really/seeming/(adj-na,suf)   (after masu stem or adj-stem) appearing that/seeming that/looking like/having the appearance of/(P)
そう 然う そう adv:    (uk) (concerning the actions of the listener or concerning the ideas expressed or understood by the listener; with a neg. sentence, implies that something isn't as much as one might think) (See 斯う・1,ああ,如何・どう) in that way/thus/such/(int)   (uk) (used to express agreement with something said) so/  (uk) (used to express doubt with something said) so?/(P)"
"そそっかしい","そそっかしい   adj-i:  careless/thoughtless/hasty/rash/(P)"
"そっくり","そっくり   adv:    (on-mim) all/altogether/entirely/completely/(adj-na)   (on-mim) exactly like/just like/spitting image of/(P)"
"そっと","そっと そおっと そうっと そーっと  adv vs:    (on-mim) softly/gently/quietly/  (on-mim) (See こっそり) secretly/stealthily/(vs)   (on-mim) to leave alone/to leave as it is/(P)"
"そよ風","そよ風 微風 そよかぜ びふう n:  gentle breeze/soft wind/breath of air/zephyr/(P)"
"それ","それ   int:  (used to call someone's attention to something) there!
それ 其れ 其 それ pn:    (uk) (See 何れ・1,此れ・1,彼・あれ・1) that (indicating an item or person near the listener, the action of the listener, or something on their mind)/it/  that time/then/  (arch) there (indicating a place near the listener)/  (arch) you/(P)"
"そろそろ","そろそろ ソロソロ  adv adv-to:    (on-mim) slowly/quietly/steadily/gradually/gingerly/  (on-mim) soon/momentarily/before long/any time now/(P)"
"そわそわ","そわそわ ソワソワ  adv adv-to vs:  (on-mim) restlessly/nervously/uneasily/in a fidget/(P)"
"そんな","そんな   adj-pn:    (See あんな,こんな,どんな・1) such (about the actions of the listener, or about ideas expressed or understood by the listener)/like that/that sort of/(int)   (col) no way!/never!/(P)"
"そんなに","そんなに   adv:  so much/so/like that/(P)"
"ぞろぞろ","ぞろぞろ ゾロゾロ  adv adv-to:    (on-mim) in a crowd/in droves/in a stream/in succession/  (on-mim) crawling (of insects)/swarming/  (on-mim) dragging (e.g. along the ground)/trailing/stretching out/(P)"
"ぞんざい","ぞんざい   adj-na:  rough/careless/slovenly/slipshod/rude/impolite/(P)"
"ただ今","ただ今 唯今 只今 ただいま int exp:    (uk) (abbr) (See ただいま帰りました) Here I am/I'm home!/(n-t,adv)   presently/right away/right now/just now/(P)"
"たった","たった   adj-f adv:  only/merely/but/no more than/(P)"
"たっぷり","たっぷり   adv adv-to n adj-no adj-na:  (on-mim) full/in plenty/ample/(P)"
"たまたま","たまたま タマタマ  n:  (chn) (See きんたま) testicles
たまたま 適 偶 偶偶 偶々 たまたま adv:    (uk) (See 偶に・たまに) occasionally/once in a while/seldom/  (uk) casually/unexpectedly/accidentally/by chance/(P)"
"ため","ため タメ  n:  (col) the same (age, social status)/peer
ため 為 爲 為め ため n:    (uk) (See 為に・1) good/advantage/benefit/welfare/  (uk) sake/purpose/objective/aim/  (uk) consequence/result/effect/  (uk) affecting/regarding/concerning/(P)"
"ため息","ため息 溜め息 溜息 ためいき n:  sigh/(P)"
"たらたら","たらたら タラタラ  adv adv-to:    (on-mim) drop-by-drop/dripping/dribbling/in a trickle/  (on-mim) incessantly (esp. speaking, e.g. complaints, compliments)/in great profusion/(P)"
"だぶだぶ","だぶだぶ ダブダブ  adj-na adj-no adv adv-to vs:    (on-mim) (See ぶかぶか・1,ゆったり・2,たぶたぶ・2) loose (of clothing)/baggy/(adv,adv-to,vs)   (on-mim) flabby/saggy/(adv,adv-to,adj-na,vs)   (on-mim) sloshing/slopping/overflowing/(adv,adv-to)   (on-mim) plenty (of pouring a liquid)/drowning (e.g. in a sauce)/(P)"
"だんだん","だんだん   exp:  thank you (dialect from the Izumo region of Shimane Prefecture)
だんだん 段段 段々 だんだん adv adv-to:    (uk) gradually/by degrees/little by little/more and more/increasingly/(n)   steps/stairs/staircase/terrace/(P)"
"ちぐはぐ","ちぐはぐ   adj-na n:    (on-mim) mismatched/odd/irregular/  (on-mim) inconsistent/incoherent/confused/(P)"
"ちゃんと","ちゃんと   adv vs:    (on-mim) diligently/seriously/earnestly/reliably/steadily/legitimately/  (on-mim) perfectly/properly/exactly/orderly/punctually/regularly/  (on-mim) sufficiently/satisfactorily/  (on-mim) quickly/(P)"
